drone_image,features_drone,tile,total_matches,search_tiles,inliers,LG_confidence,median_reproj_error_px,shape_terms,shape_score,overall_confidence,x_meas,y_meas,phi_meas_deg,x_ekf,y_ekf,phi_ekf_deg,dx,dy,dx_ekf,dy_ekf,error,error_pred,ekf_error,heading_diff,ekf_heading_diff,time_s,SDS
00600.png,3648,00600,1086,19,695,0.769,1.613,"(0.992,0.712,0.980,0.836,1.000)",0.789,0.729,-11758.24974647,-11050.83056162,-178.479,-11745.71265459,-11023.02620713,-178.305,-86.3392,-11.0941,-73.8021,16.7103,87.0490,16103.2410,75.6702,0.0000,0.0000,2.0190,0.8728
00601.png,3754,00601,1101,19,690,0.800,1.625,"(0.999,0.825,0.990,0.907,1.000)",0.873,0.778,-11743.86954987,-11008.35506130,178.011,-11745.46926054,-10989.49116598,178.045,-69.8793,-6.1856,-71.4790,12.6783,70.1526,16081.6048,72.5947,0.0000,0.0000,1.9051,0.8639
00602.png,3736,00602,1196,18,780,0.774,1.661,"(0.999,0.824,0.991,0.905,1.000)",0.872,0.766,-11744.58199589,-10965.33049041,177.418,-11743.90139721,-10953.60233125,177.092,-70.4300,-0.5699,-69.7494,11.1582,70.4323,16057.0861,70.6363,0.0000,0.0000,1.7909,0.8881
00603.png,3879,00603,1075,18,704,0.785,1.617,"(0.991,0.862,0.996,0.926,1.000)",0.899,0.787,-11733.39897404,-10911.66189989,176.396,-11740.40873623,-10913.93654590,176.047,-60.7820,15.8512,-67.7917,13.5765,62.8149,16031.2423,69.1379,0.0000,0.0000,1.8670,0.8724
00604.png,3648,00604,861,19,556,0.775,1.553,"(0.966,0.904,1.000,0.928,1.000)",0.926,0.802,-11717.13570603,-10849.77873165,173.912,-11733.99537519,-10868.31397027,173.695,-47.5788,41.0356,-64.4385,22.5004,62.8305,16001.1723,68.2539,0.0000,0.0000,2.0506,0.8415
00605.png,3538,00601,176,19,50,0.671,1.861,"(0.971,0.981,0.996,0.950,1.000)",0.962,0.846,-11694.55999466,-10764.26870182,173.768,-11721.59995339,-10807.12395927,173.274,-29.1080,91.0270,-56.1480,48.1717,95.5677,15963.9708,73.9805,0.0000,0.0000,1.8501,0.7588
00606.png,3319,00606,1038,19,602,0.759,1.772,"(0.991,0.996,1.000,0.987,1.000)",0.990,0.809,-11649.11225844,-10799.45410860,173.417,-11705.36795651,-10773.97483129,172.892,11.8413,21.0264,-44.4144,46.5057,24.1314,15911.7118,64.3072,0.0000,0.0000,1.9210,0.9466
00607.png,3260,00607,1023,19,621,0.769,1.619,"(0.989,0.978,1.000,0.983,1.000)",0.983,0.822,-11634.88457360,-10768.72689292,176.568,-11688.73397022,-10742.48292909,175.670,22.1075,17.2980,-31.7419,43.5419,28.0707,15877.7017,53.8836,0.0000,0.0000,1.7011,0.9445
00608.png,3368,00608,1150,18,725,0.772,1.784,"(0.994,0.957,1.000,0.976,1.000)",0.968,0.802,-11623.19324229,-10738.34520894,-179.992,-11676.35145374,-10710.44934742,178.968,30.8892,13.3265,-22.2690,41.2223,33.6413,15846.0558,46.8528,0.0000,0.0000,1.4839,0.9309
00609.png,3139,00609,1236,19,728,0.735,1.774,"(0.995,0.998,1.000,0.992,1.000)",0.994,0.804,-11647.30321753,-10708.34374255,-177.228,-11671.50054435,-10679.71155292,-178.190,5.3671,8.9269,-18.8302,37.5591,10.4161,15817.4080,42.0150,0.0000,0.0000,1.7784,0.9697
00610.png,3577,00610,1454,19,850,0.756,1.783,"(0.998,0.997,1.000,0.998,1.000)",0.998,0.811,-11645.51405609,-10678.28118859,-176.127,-11668.38153841,-10650.31814285,-176.896,6.8222,4.4414,-16.0453,32.4045,8.1405,15795.0850,36.1594,0.0000,0.0000,1.8589,0.9680
00611.png,3632,00611,1471,19,861,0.760,1.770,"(1.000,0.996,1.000,0.998,1.000)",0.997,0.813,-11642.50532682,-10648.91188244,-173.272,-11665.97023061,-10621.74392055,-174.208,10.4582,-0.8096,-13.0067,26.3583,10.4895,15774.2112,29.3928,0.0000,0.0000,1.8577,0.9692
00612.png,3903,00612,1601,19,898,0.752,1.750,"(0.999,0.975,1.000,0.985,1.000)",0.982,0.805,-11634.50678534,-10614.30197775,-171.264,-11664.29317265,-10592.05036423,-172.161,20.6091,-1.0861,-9.1773,21.1655,20.6377,15755.1356,23.0694,0.0000,0.0000,1.9010,0.9694
00613.png,3670,00613,1557,19,928,0.778,1.827,"(0.994,0.999,1.000,0.992,1.000)",0.994,0.813,-11663.29382418,-10571.37606480,-170.300,-11668.26827045,-10560.03339683,-171.055,-4.2433,6.7819,-9.2177,18.1246,8.0000,15735.4203,20.3339,0.0000,0.0000,1.8410,0.9735
00614.png,3547,00614,1451,20,859,0.762,1.738,"(0.998,0.974,1.000,0.984,1.000)",0.981,0.809,-11688.29430037,-10536.95258281,-168.349,-11676.20208436,-10527.57203309,-169.183,-24.1492,6.1988,-12.0570,15.5793,24.9321,15717.6992,19.6999,0.0000,0.0000,2.0705,0.9625
00615.png,3434,00615,1282,20,708,0.726,1.660,"(0.996,0.984,1.000,0.990,1.000)",0.988,0.807,-11691.37378184,-10501.95102194,-167.833,-11684.19722852,-10494.81816987,-168.524,-21.4884,6.1915,-14.3119,13.3243,22.3626,15703.0120,19.5542,0.0000,0.0000,1.9288,0.9681
00616.png,3295,00621,185,20,60,0.561,0.986,"(0.998,0.993,1.000,0.995,1.000)",0.995,0.822,-11683.37522199,-10546.62254078,-168.966,-11688.87546034,-10483.22581420,-169.481,-7.2206,-73.5056,-12.7208,-10.1089,73.8594,15687.5532,16.2484,0.0000,0.0000,1.8636,0.6242
00617.png,3266,00622,443,19,248,0.726,1.226,"(0.952,0.952,0.998,0.937,1.000)",0.950,0.825,-11698.87141621,-10489.44753909,-169.065,-11695.15638203,-10460.95094982,-169.658,-16.2772,-51.3128,-12.5622,-22.8162,53.8326,15683.9594,26.0459,0.0000,0.0000,1.7030,0.5600
00618.png,3390,00615,257,19,95,0.646,1.206,"(0.991,0.962,0.996,0.966,1.000)",0.970,0.811,-11722.56234574,-10316.24924867,-170.158,-11705.69889959,-10401.86990213,-170.654,-33.8239,87.2785,-16.9604,1.6579,93.6034,15674.2345,17.0413,0.0000,0.0000,1.6717,0.6504
00619.png,3394,00617,572,19,254,0.636,1.228,"(0.988,0.997,0.990,0.983,1.000)",0.986,0.814,-11698.45152268,-10293.37455402,-168.793,-11710.27371716,-10349.35425697,-169.552,-3.5448,76.1640,-15.3670,20.1843,76.2465,15640.9784,25.3683,0.0000,0.0000,1.9617,0.7511
00620.png,3481,00618,752,19,352,0.714,1.352,"(0.999,1.000,0.999,0.994,1.000)",0.996,0.833,-11716.71209619,-10270.74084531,-165.851,-11717.66571724,-10301.54179851,-166.745,-14.8770,65.3796,-15.8306,34.5787,67.0509,15609.3506,38.0301,0.0000,0.0000,1.9628,0.7772
00621.png,3419,00618,588,19,288,0.775,1.195,"(0.993,0.950,0.998,0.957,1.000)",0.962,0.850,-11763.88072449,-10237.77910172,-166.213,-11734.63361041,-10256.00440947,-166.801,-54.2137,65.1370,-24.9666,46.9117,84.7464,15584.3918,53.1417,0.0000,0.0000,1.7880,0.6341
00622.png,3598,00622,1333,19,916,0.700,1.620,"(1.000,0.797,0.993,0.868,1.000)",0.851,0.736,-11787.26844175,-10265.24563456,-169.447,-11747.03603343,-10224.60658534,-169.453,-69.8197,4.3047,-29.5873,44.9437,69.9523,15566.7391,53.8084,0.0000,0.0000,1.8611,0.9239
00623.png,3966,00623,1453,19,979,0.765,1.621,"(0.999,0.722,0.984,0.826,1.000)",0.796,0.731,-11811.77555659,-10230.98364385,-172.426,-11759.01651588,-10193.21878420,-172.359,-87.6224,4.8647,-34.8634,42.6295,87.7573,15554.2195,55.0702,0.0000,0.0000,1.9117,0.8982
00624.png,4320,00624,1661,19,1101,0.776,1.641,"(1.000,0.783,0.989,0.871,1.000)",0.841,0.754,-11807.30758313,-10194.17411363,-177.824,-11768.25274852,-10162.57976487,-177.473,-78.0768,7.5960,-39.0220,39.1903,78.4455,15541.3674,55.3046,0.0000,0.0000,1.8226,0.9290
00625.png,4376,00625,1819,19,1343,0.814,1.638,"(0.998,0.890,0.996,0.941,1.000)",0.920,0.805,-11789.43871135,-10160.03547087,179.704,-11772.46644340,-10134.39359871,179.513,-56.9931,7.4805,-40.0209,33.1224,57.4819,15525.9743,51.9496,0.0000,0.0000,1.8770,0.9198
00626.png,4119,00626,1851,19,1408,0.837,1.593,"(0.997,0.874,0.995,0.935,1.000)",0.909,0.810,-11796.29870534,-10120.69887010,177.462,-11775.95330540,-10103.83144128,177.195,-62.2891,10.8832,-41.9437,27.7506,63.2327,15509.8206,50.2929,0.0000,0.0000,1.8345,0.8980
00627.png,4485,00627,1922,19,1518,0.854,1.550,"(0.999,0.860,0.995,0.924,1.000)",0.898,0.814,-11799.32794295,-10090.26291220,175.271,-11778.28324448,-10073.76911197,174.990,-65.5211,6.5351,-44.4764,23.0289,65.8462,15491.8419,50.0848,0.0000,0.0000,1.9261,0.9061
00628.png,4669,00628,2052,19,1515,0.835,1.570,"(0.999,0.972,1.000,0.984,1.000)",0.980,0.845,-11760.39862907,-10057.58524969,173.966,-11771.84602514,-10044.70221864,173.529,-28.5542,4.1839,-40.0016,17.0669,28.8591,15473.4709,43.4903,0.0000,0.0000,1.8598,0.9498
00629.png,4476,00629,2037,19,1440,0.832,1.712,"(0.994,0.999,1.000,0.992,1.000)",0.994,0.839,-11733.61830541,-10015.47430840,172.487,-11761.20609864,-10011.73036452,172.044,-4.7980,10.9264,-32.3858,14.6703,11.9334,15449.5219,35.5536,0.0000,0.0000,1.9461,0.9622
00630.png,4330,00630,2020,19,1407,0.834,1.627,"(0.993,0.988,1.000,0.990,1.000)",0.990,0.845,-11708.96019341,-9979.35570806,172.256,-11747.04341731,-9977.89030199,171.683,16.4723,11.5508,-21.6110,13.0162,20.1185,15419.5566,25.2281,0.0000,0.0000,2.0139,0.9628
00631.png,4583,00631,2148,19,1453,0.806,1.712,"(0.996,0.995,1.000,0.994,1.000)",0.995,0.832,-11711.83037056,-9945.80477238,173.163,-11736.85624531,-9944.04044377,172.478,10.1471,8.0936,-14.8788,9.8579,12.9795,15386.7200,17.8482,0.0000,0.0000,2.1126,0.9714
00632.png,4515,00632,2027,19,1340,0.799,1.730,"(0.996,0.998,1.000,0.994,1.000)",0.996,0.828,-11712.60326366,-9908.84089963,173.424,-11729.00727029,-9909.36771564,172.784,6.1480,9.1947,-10.2560,8.6679,11.0608,15357.4017,13.4282,0.0000,0.0000,2.0551,0.9731
00633.png,4614,00633,1840,19,1303,0.786,1.672,"(0.986,0.924,0.998,0.957,1.000)",0.944,0.804,-11761.36905053,-9860.81963061,172.892,-11729.76479373,-9872.14265080,172.374,-45.8333,21.1106,-14.2290,9.7876,50.4614,15329.1238,17.2703,0.0000,0.0000,1.8941,0.9415
00634.png,4533,00634,1940,19,1398,0.807,1.646,"(0.984,0.950,0.999,0.969,1.000)",0.962,0.822,-11747.81073671,-9823.33150932,170.489,-11728.64035442,-9834.17717281,170.156,-36.3389,22.4444,-17.1685,11.5988,42.7114,15305.4199,20.7193,0.0000,0.0000,1.9410,0.9519
00635.png,4405,00635,2103,18,1389,0.787,1.701,"(0.999,0.993,1.000,0.996,1.000)",0.995,0.826,-11694.99553728,-9803.40193974,169.969,-11717.86619630,-9800.22709780,169.437,11.4743,6.4055,-11.3964,9.5804,13.1412,15279.0697,14.8883,0.0000,0.0000,1.8700,0.9660
00636.png,4041,00636,1795,18,1170,0.796,1.620,"(1.000,0.888,0.997,0.931,1.000)",0.918,0.799,-11648.20550584,-9772.22091499,172.807,-11702.60656370,-9766.39448058,171.848,53.4968,1.5580,-0.9042,7.3845,53.5195,15248.7643,7.4396,0.0000,0.0000,1.9511,0.9558
00637.png,4308,00637,1885,19,1294,0.801,1.627,"(0.991,0.989,1.000,0.988,1.000)",0.990,0.835,-11681.47289798,-9722.65921784,173.988,-11694.54899555,-9728.78762894,173.236,16.9270,14.6392,3.8509,8.5108,22.3792,15216.3165,9.3415,0.0000,0.0000,1.8791,0.9769
00638.png,4270,00638,1882,18,1268,0.792,1.716,"(0.993,0.951,0.999,0.972,1.000)",0.964,0.812,-11659.18830912,-9689.23340048,173.233,-11685.41742720,-9692.13754238,172.661,36.4750,11.4064,10.2459,8.5023,38.2169,15186.4493,13.3141,0.0000,0.0000,1.8788,0.9309
00639.png,4040,00639,1754,18,1208,0.799,1.684,"(0.993,0.908,0.998,0.947,1.000)",0.932,0.802,-11643.92581751,-9649.54283171,177.273,-11675.55281955,-9654.65423220,176.173,49.8246,14.5508,18.1976,9.4394,51.9058,15155.6546,20.5001,0.0000,0.0000,1.9847,0.9495
00640.png,3765,00645,102,18,29,0.538,2.027,"(0.982,0.998,0.971,0.974,1.000)",0.976,0.801,-11597.64512222,-9712.42044693,-174.563,-11663.31209818,-9639.52656410,-176.234,95.8156,-84.8229,30.1487,-11.9290,127.9670,15125.5509,32.4229,0.0000,0.0000,1.8417,0.5408
00641.png,3533,00645,116,18,57,0.539,2.064,"(0.958,0.953,0.998,0.937,1.000)",0.950,0.786,-11602.00573511,-9659.21779830,-173.778,-11657.36008165,-9616.56263467,-174.714,93.4944,-68.1019,38.1400,-25.4467,115.6679,15111.2609,45.8498,0.0000,0.0000,1.5535,0.4837
00642.png,3416,00642,1301,18,815,0.780,1.631,"(0.999,0.879,0.996,0.930,1.000)",0.912,0.790,-11641.99543385,-9544.28523137,-171.691,-11657.76938136,-9574.62940502,-172.667,57.9254,10.5628,42.1514,-19.7814,58.8805,15093.3836,46.5623,0.0000,0.0000,1.7767,0.9194
00643.png,3477,00639,266,18,64,0.596,1.632,"(0.984,0.947,0.998,0.930,1.000)",0.947,0.807,-11654.19041620,-9425.45539869,-168.849,-11660.89632190,-9511.62763455,-169.877,52.4935,93.3084,45.7875,7.1362,107.0608,15067.6476,46.3403,0.0000,0.0000,1.7807,0.6668
00644.png,2870,00644,1026,18,526,0.746,1.733,"(1.000,0.931,0.999,0.957,1.000)",0.950,0.789,-11674.19385846,-9474.85129465,-166.339,-11668.49540671,-9475.32115506,-167.367,41.5235,8.0365,47.2219,7.5666,42.2940,15030.3450,47.8243,0.0000,0.0000,1.9624,0.9480
00645.png,2693,00641,294,18,74,0.570,1.809,"(0.984,0.997,0.993,0.981,1.000)",0.985,0.819,-11737.96581462,-9347.28089948,-166.420,-11688.08317577,-9413.85104033,-167.082,-11.6461,99.9234,38.2365,33.3532,100.5998,15014.8096,50.7392,0.0000,0.0000,1.7491,0.6917
00646.png,2907,00646,1127,19,589,0.757,1.729,"(0.993,0.942,1.000,0.963,1.000)",0.957,0.796,-11770.36007512,-9400.08471345,-166.547,-11707.68977372,-9380.58792189,-167.130,-32.9033,11.7311,29.7670,31.2279,34.9320,14990.5900,43.1423,0.0000,0.0000,1.9809,0.9563
00647.png,2943,00647,1122,19,662,0.778,1.748,"(0.992,0.910,0.999,0.942,1.000)",0.933,0.790,-11789.10911590,-9361.97864373,-169.084,-11726.64342460,-9346.14946140,-169.342,-40.9722,14.5311,21.4934,30.3603,43.4727,14985.2439,37.1983,0.0000,0.0000,1.8854,0.9469
00648.png,3132,00648,1315,19,754,0.764,1.778,"(0.996,1.000,1.000,0.994,1.000)",0.996,0.813,-11754.85316116,-9334.06068622,-168.153,-11737.16294406,-9314.55726797,-168.805,3.2630,7.4780,20.9532,26.9814,8.1589,14977.3763,34.1619,0.0000,0.0000,2.0141,0.9617
00649.png,3156,00649,1362,19,820,0.778,1.677,"(0.999,0.998,1.000,0.998,1.000)",0.998,0.827,-11771.43571588,-9302.95017808,-166.873,-11749.35022125,-9283.89172516,-167.576,-2.9679,3.7389,19.1176,22.7973,4.7736,14966.5908,29.7523,0.0000,0.0000,1.9605,0.9673
00650.png,3197,00650,1343,19,819,0.788,1.775,"(0.988,0.993,1.000,0.985,1.000)",0.988,0.818,-11789.49216063,-9253.31239950,-166.878,-11762.88770722,-9248.19374175,-167.461,-10.2398,18.5871,16.3647,23.7057,21.2210,14958.1548,28.8056,0.0000,0.0000,2.0066,0.9710
00651.png,3137,00651,1304,19,844,0.792,1.746,"(0.986,1.000,1.000,0.981,1.000)",0.986,0.820,-11786.16285642,-9218.09729675,-165.837,-11773.65101503,-9212.89201524,-166.512,4.1158,19.3232,16.6276,24.5285,19.7566,14946.8422,29.6331,0.0000,0.0000,2.0830,0.9674
00652.png,3062,00652,1208,19,670,0.710,1.794,"(0.991,0.968,1.000,0.979,1.000)",0.976,0.785,-11772.37886345,-9188.15771194,-163.665,-11780.99940294,-9178.90793804,-164.541,29.6112,15.1066,20.9906,24.3564,33.2420,14934.2055,32.1534,0.0000,0.0000,2.0444,0.9681
00653.png,2850,00653,1061,19,580,0.734,1.761,"(0.977,0.966,1.000,0.970,1.000)",0.972,0.794,-11784.46763659,-9144.50528191,-163.293,-11789.99638391,-9143.40048270,-163.961,30.4644,24.7186,24.9356,25.8234,39.2312,14920.4440,35.8976,0.0000,0.0000,1.9869,0.9724
00654.png,2866,00654,1017,19,587,0.758,1.784,"(0.987,0.983,1.000,0.984,1.000)",0.986,0.806,-11809.35289565,-9114.37043594,-159.663,-11801.88608118,-9109.13153782,-160.636,19.5899,21.2595,27.0567,26.4984,28.9090,14906.2080,37.8712,0.0000,0.0000,1.9109,0.9633
00655.png,2616,00655,926,19,527,0.783,1.735,"(0.991,0.988,1.000,0.989,1.000)",0.990,0.820,-11825.98350729,-9085.73317285,-157.454,-11816.23221736,-9076.93205582,-158.275,18.1702,16.7291,27.9215,25.5302,24.6986,14896.7886,37.8339,0.0000,0.0000,1.8735,0.9618
00656.png,2470,00653,398,19,71,0.578,1.852,"(1.000,1.000,0.973,0.976,1.000)",0.979,0.819,-11895.94678211,-9005.83253775,-157.223,-11842.59120547,-9031.69773085,-157.806,-35.4364,63.7582,17.9192,37.8930,72.9442,14890.1135,41.9163,0.0000,0.0000,1.8495,0.7654
00657.png,2492,00657,908,20,522,0.786,1.737,"(0.998,0.938,1.000,0.955,1.000)",0.954,0.804,-11916.19546828,-9045.20877645,-157.337,-11865.39400648,-9005.98706673,-157.827,-38.8798,-8.3738,11.9216,30.8479,39.7713,14883.6192,33.0714,0.0000,0.0000,2.2380,0.9592
00658.png,2576,00658,793,19,428,0.775,1.708,"(0.997,0.888,0.998,0.919,1.000)",0.917,0.784,-11949.38923028,-9015.97730387,-157.692,-11888.59352304,-8978.66582611,-158.110,-55.5162,-12.0684,5.2795,25.2431,56.8128,14886.4307,25.7893,0.0000,0.0000,1.7459,0.9550
00659.png,2617,00654,90,20,19,0.569,1.265,"(0.963,0.974,1.000,0.958,1.000)",0.966,0.807,-12023.19502066,-8903.60032867,-156.173,-11924.46481573,-8931.00651821,-156.744,-113.3758,67.1320,-14.6455,39.7259,131.7603,14888.4437,42.3395,0.0000,0.0000,1.7807,0.6324
00660.png,2612,00660,933,20,472,0.762,1.763,"(0.999,0.927,0.999,0.947,1.000)",0.946,0.790,-11970.28730682,-8941.68666038,-160.793,-11943.12821373,-8904.14881613,-160.685,-45.3426,-4.3557,-18.1835,33.1821,45.5513,14889.0329,37.8377,0.0000,0.0000,1.9511,0.9943
00661.png,2687,00661,1072,19,598,0.728,1.710,"(0.995,0.999,1.000,0.994,1.000)",0.996,0.807,-11947.31229742,-8895.82576881,-160.280,-11953.55311351,-8874.87579587,-160.743,-7.8461,8.0325,-14.0869,28.9825,11.2287,14885.5984,32.2246,0.0000,0.0000,1.7753,0.9841
00662.png,2841,00662,994,20,517,0.731,1.725,"(0.986,0.987,1.000,0.983,1.000)",0.987,0.802,-11940.62746264,-8852.47271015,-157.912,-11961.52124544,-8843.05656317,-158.662,13.6209,18.1278,-7.2729,27.5439,22.6748,14876.7314,28.4879,0.0000,0.0000,1.8642,0.9255
00663.png,2733,00662,607,20,264,0.639,1.725,"(0.988,0.982,0.999,0.984,1.000)",0.985,0.773,-11971.24040165,-8803.91315477,-155.051,-11974.83649033,-8807.62277692,-155.960,-1.3234,33.8314,-4.9195,30.1218,33.8573,14865.7103,30.5208,0.0000,0.0000,1.7466,0.9116
00664.png,2314,00661,94,20,29,0.404,1.772,"(0.996,0.996,0.997,0.992,1.000)",0.993,0.758,-12056.15390578,-8756.37557374,-156.564,-11999.07723836,-8768.68860717,-156.832,-69.6195,48.7880,-12.5429,36.4749,85.0126,14857.1838,38.5713,0.0000,0.0000,1.7381,0.9403
00665.png,2129,00665,665,19,255,0.689,1.740,"(0.995,0.783,0.988,0.843,1.000)",0.838,0.717,-12076.87766266,-8783.54349532,-160.172,-12019.51524030,-8739.95316711,-159.866,-74.0247,-11.1747,-16.6623,32.4157,74.8634,14853.1080,36.4473,0.0000,0.0000,1.6356,0.9416
00666.png,2056,00665,400,20,157,0.686,1.686,"(0.996,0.864,1.000,0.905,1.000)",0.900,0.750,-12093.09890254,-8732.44929891,-164.093,-12039.63088840,-8708.21239993,-163.771,-75.2674,6.7552,-21.7994,30.9921,75.5700,14850.9253,37.8910,0.0000,0.0000,1.6459,0.8034
00667.png,2114,00670,166,20,53,0.505,1.625,"(1.000,0.956,0.998,0.970,1.000)",0.968,0.783,-12069.42303108,-8778.67964727,-166.725,-12049.82017109,-8697.02966700,-166.683,-38.1438,-73.0212,-18.5410,8.6287,82.3836,14846.2404,20.4505,0.0000,0.0000,1.6212,0.6864
00668.png,2160,00668,640,19,355,0.769,1.709,"(0.992,0.883,0.998,0.925,1.000)",0.913,0.781,-12106.25842998,-8694.59295639,-168.339,-12064.81307829,-8668.58794566,-168.439,-62.9796,-22.9215,-21.5342,3.0835,67.0211,14847.0141,21.7539,0.0000,0.0000,1.6057,0.9124
00669.png,2251,00669,516,19,239,0.642,1.611,"(0.986,0.888,0.999,0.929,1.000)",0.917,0.750,-12121.58548297,-8662.99613712,-170.579,-12077.66273394,-8638.62154293,-170.537,-67.7198,-25.8070,-23.7971,-1.4324,72.4705,14841.7636,23.8401,0.0000,0.0000,1.6111,0.8670
00670.png,2188,00667,344,20,117,0.659,1.575,"(0.998,0.950,0.979,0.968,1.000)",0.962,0.780,-12144.92691232,-8570.90098673,-172.089,-12093.90656006,-8594.77596150,-172.178,-82.0193,31.3160,-30.9990,7.4410,87.7944,14833.7527,31.8795,0.0000,0.0000,1.6169,0.6645
00671.png,2200,00673,291,19,77,0.463,1.944,"(0.990,0.971,1.000,0.983,1.000)",0.978,0.772,-12119.04870144,-8622.29696505,-175.370,-12100.28398850,-8572.73867719,-175.231,-48.5092,-55.5831,-29.7444,-6.0248,73.7741,14820.2389,30.3485,0.0000,0.0000,1.5713,0.7439
00672.png,2144,00670,206,19,78,0.628,1.616,"(0.991,0.962,0.981,0.953,1.000)",0.962,0.829,-12134.76642699,-8509.69440819,-176.628,-12110.45840282,-8528.45809402,-176.809,-57.9950,21.2058,-33.6870,2.4421,61.7503,14811.6446,33.7754,0.0000,0.0000,1.3833,0.8093
00673.png,2061,00673,436,19,177,0.672,1.750,"(0.996,0.969,1.000,0.983,1.000)",0.977,0.777,-12117.24957589,-8512.78262358,-177.700,-12112.79726137,-8496.88823527,-177.879,-35.3871,-17.9990,-30.9348,-2.1046,39.7015,14793.1600,31.0063,0.0000,0.0000,1.4746,0.9127
00674.png,1755,00675,185,18,54,0.569,1.972,"(1.000,0.958,0.980,0.976,1.000)",0.968,0.808,-12100.45336765,-8491.69958363,-179.288,-12111.21250166,-8469.52220507,-179.465,-14.3426,-33.3385,-25.1018,-11.1612,36.2928,14776.6114,27.4713,0.0000,0.0000,1.2538,0.8307
00675.png,1593,00674,255,18,65,0.506,1.761,"(1.000,0.997,0.999,0.998,1.000)",0.998,0.801,-12088.28456551,-8414.10032809,-179.279,-12107.99152121,-8430.03218091,-179.632,1.5185,7.5876,-18.1884,-8.3442,7.7381,14759.2691,20.0111,0.0000,0.0000,1.4048,0.9507
00676.png,1588,00674,247,18,67,0.563,1.747,"(1.000,0.997,0.996,0.988,1.000)",0.992,0.820,-12089.25868312,-8358.79846173,-177.345,-12105.19354139,-8385.24839883,-177.909,4.2403,26.0416,-11.6946,-0.4083,26.3846,14733.7712,11.7017,0.0000,0.0000,1.3792,0.8652
00677.png,1853,00675,169,18,56,0.525,1.808,"(0.996,0.986,0.992,0.992,1.000)",0.989,0.804,-12097.80307619,-8309.16810438,-175.423,-12105.49996038,-8339.75843615,-176.035,-0.1370,38.6093,-7.8339,8.0189,38.6095,14706.4053,11.2104,0.0000,0.0000,1.3436,0.7936
00678.png,1943,00678,507,18,232,0.677,1.730,"(0.997,0.999,1.000,0.996,1.000)",0.997,0.790,-12094.78547537,-8300.22761305,-175.096,-12106.19191836,-8302.45776284,-175.547,7.5873,10.3824,-3.8191,8.1523,12.8593,14681.4331,9.0025,0.0000,0.0000,1.6108,0.9645
00679.png,2131,00681,289,18,71,0.520,1.704,"(0.996,0.981,0.997,0.962,1.000)",0.972,0.791,-12106.28844347,-8313.30456495,-174.823,-12108.38871990,-8276.55485954,-175.239,1.3541,-39.7239,-0.7462,-2.9742,39.7469,14661.1929,3.0663,0.0000,0.0000,1.5537,0.7719
00680.png,2385,00680,689,18,291,0.685,1.742,"(1.000,0.970,1.000,0.983,1.000)",0.978,0.782,-12146.93825821,-8241.77210548,-176.627,-12116.23834794,-8240.80310971,-176.747,-33.8042,-5.1762,-3.1042,-4.2072,34.1982,14649.0998,5.2285,0.0000,0.0000,1.5400,0.9577
00681.png,2619,00681,711,18,276,0.640,1.728,"(1.000,0.957,0.998,0.976,1.000)",0.968,0.764,-12159.33919040,-8205.84513276,-178.662,-12123.34131423,-8204.91406452,-178.668,-41.2059,-6.3041,-5.2080,-5.3731,41.6853,14634.6843,7.4829,0.0000,0.0000,1.5297,0.9246
00682.png,2399,00679,133,18,38,0.583,1.157,"(0.978,0.894,0.993,0.870,1.000)",0.901,0.774,-12171.80825472,-8109.47261900,179.402,-12130.88406941,-8155.62144474,179.391,-49.6280,52.9411,-8.7038,6.7923,72.5651,14619.4401,11.0404,0.0000,0.0000,1.4708,0.6484
00683.png,2288,00683,742,18,337,0.677,1.808,"(1.000,0.969,0.999,0.984,1.000)",0.978,0.774,-12158.97809493,-8127.41549156,177.010,-12134.24907836,-8120.31415965,177.054,-33.6762,-2.2326,-8.9472,4.8688,33.7502,14596.4826,10.1862,0.0000,0.0000,1.8408,0.9259
00684.png,2500,00684,197,18,77,0.385,1.733,"(1.000,1.000,1.000,0.999,1.000)",1.000,0.754,-12146.68228427,-8094.46173611,176.104,-12134.01628758,-8085.53337454,175.974,-19.2337,-6.4662,-6.5677,2.4622,20.2915,14578.5356,7.0140,0.0000,0.0000,1.5069,0.7898
00685.png,2592,00685,548,18,208,0.522,1.598,"(0.999,0.975,0.999,0.986,1.000)",0.982,0.744,-12165.47957697,-8060.19625298,176.360,-12135.53232225,-8051.00086486,176.052,-36.6874,-9.3870,-6.7401,-0.1916,37.8693,14558.6518,6.7429,0.0000,0.0000,1.5653,0.9112
00686.png,2598,00685,427,18,130,0.500,1.710,"(0.995,0.968,1.000,0.982,1.000)",0.977,0.725,-12177.20016815,-7996.49156069,175.411,-12137.84239012,-8011.15881095,175.299,-47.9001,15.4416,-8.5423,0.7743,50.3275,14541.0200,8.5773,0.0000,0.0000,1.3133,0.8437
00687.png,2543,00685,288,19,62,0.467,1.841,"(0.997,0.967,0.994,0.981,1.000)",0.975,0.772,-12170.11686145,-7932.54911403,174.341,-12139.93309447,-7964.22552691,174.234,-41.3395,41.8616,-11.1558,10.1852,58.8332,14520.4706,15.1059,0.0000,0.0000,1.6013,0.7061
