drone_image,features_drone,tile,total_matches,search_tiles,inliers,LG_confidence,median_reproj_error_px,shape_terms,shape_score,overall_confidence,x_meas,y_meas,phi_meas_deg,x_ekf,y_ekf,phi_ekf_deg,dx,dy,dx_ekf,dy_ekf,error,error_pred,ekf_error,heading_diff,ekf_heading_diff,time_s,SDS
02196.png,3124,02202,140,20,43,0.685,1.655,"(0.810,0.997,0.890,0.980)",0.854,0.769,-32625.75758611,7140.47588722,-172.066,-32588.57423254,7259.40262053,-171.326,-54.8863,-168.7407,-17.7030,-49.8140,177.4428,33390.8377,52.8661,0.0000,0.0000,0.5340,0.3920
02197.png,3034,02197,852,20,469,0.783,1.701,"(0.915,0.999,0.963,0.998)",0.936,0.785,-32646.98113944,7350.64012684,-176.426,-32604.13916533,7305.33670429,-175.906,-71.5479,8.7011,-28.7060,-36.6023,72.0751,33397.5951,46.5162,0.0000,0.0000,0.5347,0.9148
02198.png,3019,02198,876,20,502,0.774,1.810,"(0.893,0.999,0.954,0.997)",0.920,0.766,-32660.39200024,7382.30695346,-176.748,-32616.68535896,7348.06378478,-176.663,-81.7715,7.6623,-38.0649,-26.5809,82.1297,33421.2524,46.4271,0.0000,0.0000,0.5508,0.9117
02199.png,2737,02205,237,21,65,0.723,1.618,"(0.915,0.997,0.914,1.000)",0.931,0.827,-32618.55453877,7254.13920768,-178.102,-32616.97162690,7341.82869041,-178.049,-37.9307,-153.2723,-36.3478,-65.5828,157.8960,33442.8904,74.9818,0.0000,0.0000,0.5439,0.5179
02200.png,2574,02205,389,21,65,0.734,1.809,"(0.997,0.999,0.995,1.000)",0.996,0.865,-32583.05687759,7311.60053990,-178.414,-32609.05958016,7350.55813178,-178.513,-1.3431,-128.4209,-27.3458,-89.4633,128.4280,33440.1242,93.5493,0.0000,0.0000,0.5545,0.6333
02201.png,2663,02205,438,21,77,0.628,1.766,"(0.988,0.999,0.992,1.000)",0.991,0.809,-32571.96248153,7372.85782948,-175.581,-32602.71074189,7375.28847159,-176.004,10.6400,-99.5866,-20.1083,-97.1559,100.1533,33433.6301,99.2150,0.0000,0.0000,0.5697,0.7158
02202.png,2681,02202,857,20,481,0.758,1.846,"(0.991,1.000,0.995,1.000)",0.993,0.786,-32562.61130164,7518.57069225,-174.571,-32598.00804760,7429.94338733,-174.881,21.3206,13.7034,-14.0761,-74.9239,25.3446,33433.9481,76.2347,0.0000,0.0000,0.5486,0.9684
02203.png,2605,02203,867,20,371,0.746,1.856,"(0.992,1.000,0.993,1.000)",0.994,0.780,-32570.56398289,7557.90143736,-172.705,-32596.06538358,7483.14816113,-173.099,15.4808,20.7337,-10.0206,-54.0196,25.8755,33442.8656,54.9412,0.0000,0.0000,0.5259,0.9628
02204.png,2534,02198,203,20,55,0.698,1.288,"(0.975,0.959,0.987,1.000)",0.968,0.833,-32590.22435112,7759.02996091,-173.174,-32599.71339493,7586.03210556,-173.329,-1.2057,189.7065,-10.6947,16.7086,189.7103,33454.5482,19.8382,0.0000,0.0000,0.5290,0.4776
02205.png,2291,02201,326,20,72,0.609,1.742,"(0.969,1.000,0.977,0.999)",0.976,0.793,-32611.80475738,7716.85887798,-170.205,-32606.36516451,7647.95106021,-170.648,-19.2435,115.4342,-13.8039,46.5263,117.0272,33483.6809,48.5309,0.0000,0.0000,0.4831,0.7162
02206.png,2236,02206,766,20,227,0.670,1.819,"(0.990,1.000,0.996,1.000)",0.992,0.752,-32628.39245842,7637.17825387,-170.630,-32615.19886067,7676.30257260,-170.688,-32.0095,3.4943,-18.8159,42.6186,32.1997,33506.9032,46.5874,0.0000,0.0000,0.4624,0.9954
02207.png,2212,02209,280,20,66,0.560,1.861,"(0.932,0.993,0.951,0.998)",0.946,0.753,-32626.32144963,7614.91383191,-172.458,-32621.51060094,7691.09474238,-172.298,-26.2433,-51.1975,-21.4325,24.9834,57.5317,33521.5493,32.9169,0.0000,0.0000,0.4527,0.8791
02208.png,2068,02207,230,20,50,0.468,2.235,"(0.933,1.000,0.961,0.999)",0.949,0.709,-32663.12001709,7738.74480511,-174.384,-32632.27623470,7730.57150344,-174.107,-59.6787,40.0870,-28.8350,31.9137,71.8924,33529.2072,43.0109,0.0000,0.0000,0.4297,0.8654
02209.png,2090,02209,403,20,86,0.652,1.866,"(0.927,1.000,0.968,1.000)",0.946,0.723,-32657.93340858,7728.59691223,-175.651,-32639.45735468,7758.72506275,-175.475,-51.7986,-2.6631,-33.3226,27.4651,51.8670,33547.8135,43.1825,0.0000,0.0000,0.4260,0.9152
02210.png,2016,02207,143,20,26,0.576,1.634,"(0.958,0.999,0.905,0.997)",0.929,0.752,-32685.82398896,7852.74342981,-175.315,-32651.09395191,7810.50601753,-175.338,-77.6117,88.6141,-42.8816,46.3767,117.7966,33560.2188,63.1636,0.0000,0.0000,0.4397,0.7566
02211.png,1969,02210,345,19,61,0.573,1.670,"(0.994,1.000,0.984,0.998)",0.988,0.781,-32653.70132363,7830.25437340,-177.661,-32653.79544930,7843.49408059,-177.499,-44.1815,32.8996,-44.2756,46.1393,55.0852,33584.1743,63.9465,0.0000,0.0000,0.4443,0.8816
02212.png,1791,02212,346,19,65,0.457,1.963,"(0.990,1.000,0.990,1.000)",0.992,0.724,-32641.17649182,7848.97827951,-178.686,-32652.71134199,7873.49924693,-178.640,-30.8591,18.2599,-42.3940,42.7809,35.8568,33593.0121,60.2283,0.0000,0.0000,0.3523,0.9430
02213.png,1752,02213,464,19,99,0.541,1.968,"(0.995,1.000,0.998,1.000)",0.996,0.691,-32631.63286451,7862.91414269,-179.372,-32649.77323924,7899.81690112,-179.402,-20.7193,-1.2346,-38.8597,35.6682,20.7560,33598.0898,52.7474,0.0000,0.0000,0.3580,0.9753
02214.png,1828,02218,187,19,53,0.625,1.721,"(0.963,0.951,0.807,0.999)",0.857,0.741,-32668.22767763,7762.64161198,-178.917,-32652.76364772,7891.24387902,-179.016,-56.9475,-135.1846,-41.4834,-6.5823,146.6898,33600.7072,42.0024,0.0000,0.0000,0.4399,0.6072
02215.png,2131,02215,627,20,257,0.740,1.779,"(0.870,1.000,0.943,0.996)",0.903,0.748,-32709.60031903,7930.15343124,179.657,-32663.87227016,7924.98475103,179.841,-98.6359,-1.9225,-52.9078,-7.0911,98.6546,33600.7472,53.3809,0.0000,0.0000,0.4203,0.9031
02216.png,2270,02216,701,20,346,0.750,1.750,"(0.898,1.000,0.952,0.998)",0.923,0.762,-32704.44345715,7975.34308079,174.896,-32671.42571346,7961.93218859,175.464,-95.4202,8.1025,-62.4025,-5.3084,95.7636,33618.9575,62.6278,0.0000,0.0000,0.4180,0.9295
02217.png,2254,02217,717,20,427,0.793,1.706,"(0.840,0.997,0.919,0.995)",0.879,0.765,-32723.70075930,8011.67832177,172.528,-32679.22053532,7998.90917115,172.887,-118.6800,8.6363,-74.1997,-4.1329,118.9938,33632.7535,74.3148,0.0000,0.0000,0.4425,0.9149
02218.png,2306,02219,734,19,408,0.834,1.671,"(0.744,0.986,0.856,0.987)",0.804,0.754,-32750.73079683,8025.51891965,169.902,-32688.83190762,8029.86235995,170.323,-151.6826,-13.7777,-89.7837,-9.4342,152.3071,33647.7421,90.2780,0.0000,0.0000,0.4285,0.8419
02219.png,2284,02218,689,20,391,0.809,1.690,"(0.795,1.000,0.866,0.991)",0.843,0.759,-32713.37862902,8162.85493553,166.005,-32688.30636353,8087.88056554,166.529,-122.7917,87.1112,-97.7195,12.1369,150.5529,33662.9979,98.4703,0.0000,0.0000,0.4430,0.8255
02220.png,2341,02219,714,21,423,0.844,1.679,"(0.777,0.999,0.853,0.990)",0.828,0.768,-32704.39238878,8204.88072683,162.797,-32684.00598628,8143.56393666,163.237,-124.7547,92.9972,-104.3683,31.6804,155.6027,33674.2930,109.0706,0.0000,0.0000,0.5065,0.9583
02221.png,2323,02221,762,21,496,0.855,1.700,"(0.642,0.996,0.756,0.977)",0.723,0.728,-32712.70183475,8225.78467479,159.282,-32679.40773873,8189.65655561,159.849,-146.3480,78.2199,-113.0539,42.0917,165.9400,33681.4839,120.6354,0.0000,0.0000,0.5328,0.9071
02222.png,2296,02222,835,21,533,0.833,1.658,"(0.697,0.999,0.792,0.986)",0.765,0.740,-32668.52871464,8261.15859983,155.661,-32666.02824906,8234.01591101,156.159,-118.3734,78.8265,-115.8729,51.6838,142.2177,33685.9653,126.8769,0.0000,0.0000,0.5325,0.9587
02223.png,2403,02221,699,20,353,0.784,1.720,"(0.814,1.000,0.860,0.994)",0.855,0.751,-32602.51743809,8357.18459532,151.448,-32639.59715006,8292.26584204,151.932,-71.2526,141.1839,-108.3324,76.2651,158.1450,33681.2901,132.4850,0.0000,0.0000,1.5082,0.8366
02224.png,2509,02221,596,20,239,0.781,1.731,"(0.849,0.997,0.881,0.993)",0.881,0.760,-32548.08339965,8416.31555977,145.859,-32603.92735053,8352.15727286,146.451,-37.7931,167.4667,-93.6370,103.3084,171.6782,33666.6494,139.4293,0.0000,0.0000,1.2770,0.8327
02225.png,2692,02225,847,20,466,0.774,1.746,"(0.833,1.000,0.886,0.996)",0.871,0.752,-32550.52523374,8351.50726267,142.345,-32574.36023899,8379.99401962,142.671,-63.2537,70.9479,-87.0887,99.4347,95.0507,33642.3066,132.1805,0.0000,0.0000,1.2253,0.9792
02226.png,2625,02228,790,20,408,0.811,1.807,"(0.833,0.998,0.882,1.000)",0.871,0.761,-32543.62735657,8320.08023877,139.077,-32549.02012763,8390.78663563,139.284,-81.3052,9.0149,-86.6979,79.7213,81.8034,33618.1430,117.7795,0.0000,0.0000,1.1403,0.8967
02227.png,2539,02228,850,21,447,0.833,1.598,"(0.955,1.000,0.968,1.000)",0.965,0.825,-32452.54625044,8347.01991909,142.108,-32506.86926237,8402.26285744,141.557,-16.4033,6.7789,-70.7263,62.0218,17.7488,33594.8940,94.0686,0.0000,0.0000,1.2248,0.9822
02228.png,2678,02228,883,23,518,0.824,1.608,"(0.892,0.999,0.921,0.998)",0.916,0.801,-32407.54455673,8435.38591855,139.816,-32464.83455083,8436.33696830,139.807,1.9763,66.1940,-55.3137,67.1451,66.2235,33558.8037,86.9946,0.0000,0.0000,1.2121,0.9824
02229.png,2780,02229,931,23,570,0.837,1.632,"(0.891,1.000,0.920,0.998)",0.915,0.804,-32375.00356125,8462.95480731,139.821,-32423.78520280,8468.64688584,139.625,7.6345,65.7148,-41.1471,71.4069,66.1568,33525.1016,82.4138,0.0000,0.0000,1.2287,0.9657
02230.png,2794,02230,948,23,627,0.829,1.693,"(0.918,1.000,0.941,0.999)",0.936,0.804,-32336.48981911,8482.66898204,140.235,-32383.20367038,8498.22124088,139.961,19.1291,58.0823,-27.5847,73.6345,61.1512,33493.0743,78.6318,0.0000,0.0000,1.2556,0.9536
02231.png,2607,02231,918,23,588,0.844,1.739,"(0.942,1.000,0.963,0.999)",0.956,0.814,-32271.55346250,8474.49792517,143.011,-32337.63980262,8519.42670562,142.412,57.2682,23.0554,-8.8181,67.9842,61.7349,33461.3308,68.5537,0.0000,0.0000,1.2258,0.9953
02232.png,2560,02232,959,23,638,0.836,1.644,"(0.939,1.000,0.962,0.999)",0.954,0.818,-32240.49462592,8495.49388240,144.739,-32296.42873516,8541.11283059,144.226,62.4410,16.8582,6.5069,62.4772,64.6767,33424.3038,62.8151,0.0000,0.0000,1.2590,0.9778
02233.png,2663,02233,971,24,630,0.838,1.709,"(0.937,1.000,0.954,0.999)",0.951,0.812,-32265.56450718,8569.41182886,144.724,-32270.12696186,8574.63417728,144.530,12.4034,63.0643,7.8409,68.2866,64.2725,33391.3243,68.7353,0.0000,0.0000,1.2931,0.9950
02234.png,2436,02235,974,23,623,0.840,1.737,"(0.954,0.997,0.967,1.000)",0.964,0.816,-32255.01365169,8548.77216751,145.424,-32249.37464988,8594.09134029,145.155,-1.7931,14.9521,3.8459,60.2713,15.0592,33374.7703,60.3938,0.0000,0.0000,1.2607,0.9676
02235.png,2177,02235,878,24,606,0.847,1.718,"(0.979,1.000,0.984,0.999)",0.984,0.828,-32211.21696692,8590.14791946,149.369,-32223.57054097,8618.89796316,148.790,17.4639,29.0512,5.1103,57.8013,33.8964,33360.7043,58.0267,0.0000,0.0000,1.1497,0.9769
02236.png,2011,02237,707,24,454,0.864,1.649,"(0.995,0.998,0.993,1.000)",0.994,0.845,-32198.88032506,8575.35090480,150.984,-32204.18422218,8632.74007731,150.585,5.8197,-13.5757,0.5158,43.8135,14.7705,33344.8929,43.8166,0.0000,0.0000,1.2143,0.9786
02237.png,1954,02237,642,24,396,0.871,1.675,"(0.964,1.000,0.972,0.999)",0.972,0.836,-32180.62169406,8663.48603460,151.894,-32184.11400576,8666.08961723,151.625,1.0631,46.1018,-2.4292,48.7053,46.1140,33331.4669,48.7659,0.0000,0.0000,1.6842,0.9499
02238.png,2000,02238,523,24,302,0.844,1.690,"(0.949,1.000,0.959,0.999)",0.960,0.820,-32163.16746788,8703.17855704,151.921,-32164.94394514,8701.21776022,151.746,-3.9187,57.0783,-5.6952,55.1175,57.2127,33321.4708,55.4110,0.0000,0.0000,1.5220,0.9771
02239.png,1951,02238,404,24,209,0.818,1.676,"(0.927,0.997,0.939,0.996)",0.942,0.803,-32132.54894520,8771.73833315,151.016,-32142.38526474,8744.75470670,150.955,3.7842,95.9124,-6.0521,68.9288,95.9871,33312.2195,69.1940,0.0000,0.0000,1.1659,0.8688
02240.png,1971,02240,475,24,275,0.831,1.679,"(0.878,1.000,0.916,0.998)",0.906,0.794,-32158.34617267,8769.49457786,150.519,-32130.49314260,8776.34425449,150.471,-43.8514,65.3301,-15.9984,72.1798,78.6827,33301.1386,73.9315,0.0000,0.0000,1.2221,0.9297
02241.png,1983,02243,560,24,293,0.819,1.699,"(0.961,0.981,0.973,0.993)",0.968,0.812,-32165.28481302,8731.87010561,149.528,-32125.41458646,8788.85783331,149.493,-72.7754,-0.3970,-32.9051,56.5907,72.7765,33297.8537,65.4619,0.0000,0.0000,1.1945,0.8475
02242.png,2250,02244,623,24,362,0.865,1.780,"(0.898,0.996,0.926,0.998)",0.920,0.805,-32139.49978118,8765.97361005,148.722,-32115.41414823,8805.92340046,148.660,-70.1151,4.8280,-46.0294,44.7778,70.2811,33296.3070,64.2165,0.0000,0.0000,1.2157,0.8210
02243.png,2293,02243,672,24,452,0.876,1.564,"(0.917,1.000,0.941,0.999)",0.936,0.833,-32080.09919964,8831.29919049,147.698,-32093.25885478,8835.20355640,147.614,-33.2480,42.6232,-46.4076,46.5275,54.0570,33291.1466,65.7151,0.0000,0.0000,1.2739,0.9113
02244.png,2345,02243,653,24,460,0.864,1.581,"(0.920,0.999,0.947,0.999)",0.938,0.828,-32044.03463914,8882.17181863,146.943,-32066.89926105,8870.46317214,146.837,-20.0298,66.0533,-42.8944,54.3447,69.0234,33276.9198,69.2335,0.0000,0.0000,1.1823,0.6725
02245.png,2469,02244,746,23,493,0.871,1.584,"(0.897,0.999,0.932,0.999)",0.921,0.824,-32032.47511990,8916.81922901,146.369,-32043.32713801,8905.29391793,146.262,-31.7575,73.3384,-42.6095,61.8131,79.9191,33260.2138,75.0761,0.0000,0.0000,1.1607,0.7484
02246.png,2589,02246,811,23,543,0.878,1.563,"(0.908,1.000,0.938,0.998)",0.929,0.832,-32027.91962100,8920.50739212,145.670,-32024.56240335,8931.63305465,145.570,-51.0451,49.8301,-47.6879,60.9558,71.3347,33246.3156,77.3934,0.0000,0.0000,1.1889,0.9164
02247.png,2630,02247,826,23,581,0.879,1.629,"(0.887,1.000,0.923,0.997)",0.913,0.819,-32007.10707738,8959.52490526,144.755,-32004.75665502,8960.91512557,144.689,-54.6875,61.8983,-52.3371,63.2885,82.5961,33235.0571,82.1255,0.0000,0.0000,1.1710,0.8917
02248.png,2543,02247,752,23,518,0.879,1.701,"(0.901,1.000,0.934,0.998)",0.924,0.818,-31962.74697613,9003.56674932,143.863,-31978.73562754,8994.38505934,143.781,-35.3170,79.3348,-51.3057,70.1531,86.8406,33223.4015,86.9122,0.0000,0.0000,1.1628,0.8014
02249.png,2571,02249,817,23,517,0.860,1.671,"(0.893,1.000,0.927,0.998)",0.918,0.811,-31954.56431556,9007.49717929,143.511,-31957.00698102,9020.09474299,143.372,-52.5740,56.9326,-55.0166,69.5301,77.4941,33206.6768,88.6638,0.0000,0.0000,1.2132,0.9595
02250.png,2369,02250,721,22,446,0.839,1.611,"(0.859,1.000,0.903,0.996)",0.891,0.797,-31939.03290197,9048.29887594,143.013,-31936.06214833,9048.96680008,142.908,-62.9590,71.7100,-59.9882,72.3779,95.4262,33192.6389,94.0061,0.0000,0.0000,1.2170,0.9488
02251.png,2292,02244,189,22,57,0.657,1.862,"(0.995,0.974,0.977,1.000)",0.979,0.818,-31787.87062320,9246.25534027,143.444,-31879.44298889,9125.03635484,143.244,61.7182,244.0819,-29.8541,122.8629,251.7640,33180.1286,126.4380,0.0000,0.0000,1.1230,0.3899
02252.png,2122,02252,673,21,396,0.838,1.816,"(0.889,1.000,0.925,0.997)",0.914,0.788,-31878.09848074,9080.52060777,140.298,-31861.54810074,9139.87036018,140.419,-55.6404,53.1990,-39.0900,112.5487,76.9804,33144.7188,119.1438,0.0000,0.0000,1.0809,0.9839
02253.png,1926,02252,624,21,305,0.775,1.714,"(0.951,1.000,0.967,0.999)",0.963,0.791,-31799.80451615,9110.65802934,139.798,-31830.00936324,9157.81598801,139.582,-5.0069,58.4643,-35.2118,105.6222,58.6783,33130.4860,111.3370,0.0000,0.0000,1.0938,0.9736
02254.png,1676,02248,198,21,66,0.604,1.705,"(0.935,0.993,0.953,0.998)",0.949,0.777,-31669.21652700,9261.54952955,140.348,-31773.57991402,9209.08892423,139.995,97.6394,184.5560,-6.7240,132.0954,208.7927,33104.9033,132.2664,0.0000,0.0000,1.0979,0.5478
02255.png,1616,02251,246,20,55,0.644,1.811,"(0.957,0.972,0.972,1.000)",0.964,0.804,-31701.79919486,9250.17736364,139.684,-31735.29016825,9245.60139883,139.490,36.8657,148.4809,3.3747,143.9050,152.9891,33063.8093,143.9445,0.0000,0.0000,1.0534,0.7589
02256.png,1497,02250,115,19,29,0.713,1.500,"(0.914,0.928,0.934,0.999)",0.926,0.819,-31649.25515155,9322.37880367,140.358,-31691.29126462,9292.24217492,140.077,60.7793,196.1943,18.7432,166.0577,205.3931,33036.5556,167.1121,0.0000,0.0000,1.0118,0.5004
02257.png,1390,02261,173,19,64,0.590,1.902,"(0.940,0.998,0.959,0.999)",0.954,0.772,-31835.18753977,9136.99855015,137.849,-31703.68514571,9279.89577395,137.964,-154.3416,-13.1074,-22.8392,129.7899,154.8971,33007.1018,131.7840,0.0000,0.0000,1.0353,0.7182
02258.png,1331,02255,159,19,46,0.542,1.527,"(0.942,1.000,0.957,1.000)",0.955,0.749,-31601.04756982,9279.91376723,136.261,-31662.53135744,9305.27869738,136.144,50.1105,106.5243,-11.3733,131.8892,117.7220,33016.6964,132.3787,0.0000,0.0000,0.9620,0.7748
02259.png,1485,02263,237,19,65,0.574,1.746,"(0.959,0.993,0.964,0.998)",0.967,0.770,-31730.39758710,9136.31291791,136.034,-31661.90761587,9285.72610534,135.721,-109.0178,-60.0897,-40.5279,89.3235,124.4815,32982.9726,98.0877,0.0000,0.0000,1.1642,0.7681
02260.png,1508,02256,139,20,55,0.519,1.653,"(0.980,0.999,0.984,0.999)",0.984,0.752,-31506.81535481,9339.49779230,137.505,-31609.21565333,9321.25957879,136.964,84.9493,120.0543,-17.4510,101.8161,147.0694,32979.1079,103.3008,0.0000,0.0000,1.0312,0.6405
02261.png,1626,02264,391,20,121,0.595,1.609,"(0.981,0.990,0.986,0.999)",0.984,0.736,-31666.86167345,9206.84519545,136.939,-31605.09541831,9316.06027017,136.681,-104.5271,-35.9954,-42.7609,73.2196,110.5513,32938.1217,84.7916,0.0000,0.0000,1.1188,0.8934
02262.png,1700,02267,155,20,35,0.501,1.703,"(0.768,0.972,0.836,1.000)",0.818,0.660,-31786.86829518,9318.93768765,135.919,-31617.49143081,9330.88966841,136.165,-254.1277,52.5886,-84.7508,64.5406,259.5119,32934.2437,106.5279,0.0000,0.0000,1.1812,0.5647
02263.png,1871,02266,226,20,63,0.526,1.614,"(0.342,0.933,0.403,0.894)",0.462,0.494,-31784.08752499,9504.59859718,129.552,-31615.52486662,9367.67635085,131.611,-282.6546,216.3886,-114.0919,79.4664,355.9742,32951.4743,139.0391,0.0000,0.0000,0.9817,0.7078
02264.png,1821,02266,252,18,87,0.600,1.564,"(0.117,0.890,0.186,0.581)",0.248,0.448,-31729.07448686,9589.23129526,120.359,-31604.05634765,9409.32019475,123.905,-261.5227,282.2562,-136.5045,102.3451,384.7891,32958.0536,170.6107,0.0000,0.0000,1.3195,0.6345
02265.png,1892,02264,311,17,127,0.686,1.796,"(0.338,0.949,0.384,0.714)",0.442,0.540,-31540.82800303,9617.33327024,115.380,-31565.59971124,9458.33280883,117.515,-109.8197,295.6495,-134.5914,136.6490,315.3871,32955.1721,191.8015,0.0000,0.0000,0.3836,0.7410
02266.png,1973,02269,274,16,70,0.701,1.773,"(0.825,0.940,0.878,0.992)",0.859,0.780,-31607.70017698,9539.28823585,111.665,-31553.75400095,9489.19203665,112.419,-215.2416,206.6284,-161.2954,156.5322,298.3693,32927.7737,224.7633,0.0000,0.0000,0.3602,0.6800
02267.png,2179,02270,299,16,77,0.766,1.876,"(0.728,0.996,0.769,0.999)",0.786,0.776,-31575.91385981,9552.38584432,106.359,-31535.21538019,9512.51896498,107.025,-223.4566,212.0861,-182.7581,172.2192,308.0801,32923.6535,251.1175,0.0000,0.0000,0.3658,0.6596
02268.png,2411,02268,520,15,284,0.819,1.794,"(0.594,0.965,0.717,0.938)",0.678,0.688,-31365.83813568,9578.09502531,105.236,-31472.84686597,9536.43026236,105.395,-54.4093,233.2802,-161.4181,191.6154,239.5413,32911.0973,250.5439,0.0000,0.0000,0.3810,0.8024
02269.png,2640,02269,586,16,351,0.839,1.863,"(0.648,0.970,0.785,0.958)",0.725,0.710,-31303.19415462,9561.26931945,101.211,-31406.64312875,9552.51659811,101.594,-33.5709,214.8292,-137.0198,206.0765,217.4364,32855.1934,247.4711,0.0000,0.0000,0.3785,0.8141
02270.png,2891,02270,627,16,377,0.858,1.780,"(0.683,0.978,0.824,0.968)",0.755,0.736,-31248.39677776,9554.66962316,97.922,-31338.78786238,9562.10225252,98.163,-20.9399,209.4062,-111.3310,216.8388,210.4505,32792.7801,243.7492,0.0000,0.0000,0.3902,0.7990
02271.png,3065,02271,643,18,380,0.849,1.716,"(0.696,0.980,0.844,0.970)",0.767,0.742,-31191.29612413,9555.08362934,94.680,-31271.12955735,9567.53438169,94.896,-6.2495,213.5382,-86.0829,225.9890,213.6297,32727.2325,241.8291,0.0000,0.0000,0.4195,0.7733
02272.png,2630,02273,636,17,379,0.835,1.899,"(0.793,0.964,0.908,0.994)",0.841,0.752,-31194.26481858,9525.23036325,91.294,-31219.54080155,9562.11112653,91.457,-51.7887,189.9912,-77.0647,226.8720,196.9232,32660.9876,239.6036,0.0000,0.0000,0.3891,0.7656
02273.png,2819,02273,703,19,421,0.838,1.760,"(0.771,0.991,0.891,0.987)",0.827,0.758,-31079.80194192,9488.02862348,88.434,-31151.38830227,9548.86574571,88.439,20.1051,161.4401,-51.4813,222.2772,162.6872,32608.6834,228.1611,0.0000,0.0000,0.4452,0.8175
02274.png,2991,02276,622,19,269,0.853,1.825,"(0.875,0.930,0.906,1.000)",0.896,0.787,-31163.43351542,9483.25578491,86.231,-31121.77473410,9532.40702292,86.145,-106.0349,167.2905,-64.3761,216.4417,198.0644,32537.0378,225.8126,0.0000,0.0000,0.4651,0.7477
02275.png,2705,02275,800,19,477,0.850,1.858,"(0.892,0.999,0.945,0.998)",0.919,0.792,-30985.78430982,9407.60670693,83.190,-31052.83449446,9503.32361393,83.074,29.2783,103.8821,-37.7719,199.5990,107.9292,32505.1786,203.1415,0.0000,0.0000,0.4992,0.8680
02276.png,2562,02276,769,18,452,0.841,1.845,"(0.904,1.000,0.945,0.998)",0.927,0.793,-30945.20615862,9382.54042643,82.368,-30990.02155429,9473.13018400,82.018,27.7599,92.3222,-17.0555,182.9120,96.4054,32428.0763,183.7054,0.0000,0.0000,0.4440,0.9154
02277.png,2460,02277,774,18,405,0.837,1.899,"(0.903,1.000,0.948,0.998)",0.927,0.787,-30900.39686271,9364.78644644,80.730,-30930.98024704,9445.04649482,80.454,30.6281,89.0698,0.0447,169.3299,94.1887,32357.4733,169.3299,0.0000,0.0000,0.4818,0.9195
02278.png,2365,02278,733,18,348,0.815,1.849,"(0.877,0.999,0.931,0.997)",0.907,0.774,-30853.55122652,9367.15982292,78.515,-30874.53477771,9422.48626171,78.374,35.7156,106.9723,14.7320,162.2987,112.7771,32291.4545,162.9660,0.0000,0.0000,0.4810,0.9325
02279.png,2347,02278,707,17,294,0.800,1.755,"(0.922,0.999,0.919,0.999)",0.935,0.787,-30744.73111975,9314.67469396,77.904,-30803.20735860,9391.14565992,77.535,103.1399,71.2697,44.6637,147.7406,125.3683,32229.8414,154.3442,0.0000,0.0000,0.4265,0.8663
02280.png,2287,02280,735,16,392,0.831,1.841,"(0.871,0.999,0.919,0.997)",0.901,0.779,-30754.38148660,9307.90234661,76.453,-30751.83731482,9364.50557513,76.169,50.8484,83.1411,53.3925,139.7444,97.4577,32150.0205,149.5969,0.0000,0.0000,0.4261,0.9006
02281.png,2116,02281,723,16,359,0.804,1.820,"(0.874,1.000,0.920,0.997)",0.904,0.770,-30711.56142122,9282.58638989,74.715,-30702.63799336,9337.33026010,74.467,53.1034,76.6593,62.0268,131.4032,93.2557,32092.8451,145.3070,0.0000,0.0000,0.4360,0.9270
02282.png,2036,02282,713,16,402,0.847,1.681,"(0.874,1.000,0.917,0.997)",0.903,0.799,-30670.41972678,9259.81095024,72.733,-30656.13547342,9308.58431793,72.494,54.0961,73.5162,68.3803,122.2895,91.2744,32037.7891,140.1092,0.0000,0.0000,0.4150,0.9176
02283.png,1889,02283,642,16,359,0.849,1.770,"(0.886,1.000,0.925,0.997)",0.912,0.796,-30622.04375714,9238.36135731,70.878,-30609.49065443,9280.44597327,70.662,62.8507,72.6473,75.4038,114.7319,96.0617,31985.0936,137.2922,0.0000,0.0000,0.3935,0.9201
02284.png,1862,02285,617,16,216,0.815,1.798,"(0.950,0.997,0.960,1.000)",0.960,0.799,-30648.69719410,9224.42318152,69.855,-30583.18105736,9255.08613957,69.527,-2.8229,80.2528,62.6933,110.9158,80.3024,31932.4341,127.4078,0.0000,0.0000,0.3730,0.9372
02285.png,1733,02285,571,16,236,0.783,1.794,"(0.896,1.000,0.932,0.998)",0.920,0.771,-30556.67511661,9192.05539612,68.379,-30540.19793525,9228.10026713,68.135,50.5181,70.1367,66.9953,106.1816,86.4363,31902.0196,125.5504,0.0000,0.0000,0.3647,0.9344
02286.png,1715,02287,352,16,101,0.718,1.725,"(0.762,0.998,0.839,0.993)",0.816,0.709,-30534.45792425,9230.77064324,66.407,-30502.20084052,9213.33026429,66.415,34.4336,132.1099,66.6907,114.6695,136.5236,31853.3453,132.6527,0.0000,0.0000,0.3459,0.8853
02287.png,1660,02286,319,16,79,0.614,1.855,"(0.923,0.998,0.938,0.996)",0.939,0.776,-30419.34788592,9121.96241647,63.424,-30445.80761346,9176.63922197,63.326,111.9758,47.9601,85.5161,102.6369,121.8144,31813.8429,133.5939,0.0000,0.0000,1.4537,0.7923
02288.png,1623,02288,276,16,85,0.670,1.737,"(0.877,1.000,0.917,0.997)",0.906,0.724,-30429.01508127,9121.51008798,63.038,-30406.11849128,9147.75355234,62.701,65.5277,73.3283,88.4243,99.5718,98.3409,31748.1018,133.1668,0.0000,0.0000,1.3027,0.8815
